,Endo_id,cell_id,cell_name,Hormone_id,Hormone
2404,ENR01324,ENC00063,kidney,empty0,empty0
2405,ENR01324,ENC00382,bone,empty0,empty0
2406,ENR01324,ENC00112,placenta,empty0,empty0
2407,ENR01324,ENC00020,brain,empty0,empty0
2408,ENR01324,ENC00048,heart,empty0,empty0
2409,ENR01324,ENC00130,spleen,empty0,empty0
2410,ENR01324,ENC00140,testis,empty0,empty0
2411,ENR01324,ENC00127,small_intestine,empty0,empty0
2412,ENR01324,ENC00397,peripheral blood lymphocytes,empty0,empty0
2413,ENR01324,ENC00055,immune_system,empty0,empty0
2414,ENR01325,ENC00097,ovary,empty0,empty0
2415,ENR01325,ENC00578,liver,empty0,empty0
2416,ENR01325,ENC00074,lung,empty0,empty0
2417,ENR01325,ENC00063,kidney,empty0,empty0
2418,ENR01325,ENC00048,heart,empty0,empty0
2419,ENR01325,ENC00306,lymph_node,empty0,empty0
2420,ENR01325,ENC00216,macrophage,empty0,empty0
2421,ENR01325,ENC00020,brain,empty0,empty0
2422,ENR01325,ENC00055,immune_system,empty0,empty0
2423,ENR01325,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
2424,ENR01325,ENC00222,keratinocyte,empty0,empty0
2425,ENR01325,ENC00152,smooth_muscle_cell,empty0,empty0
2426,ENR01326,ENC00048,heart,empty0,empty0
2427,ENR01326,ENC00074,lung,empty0,empty0
2428,ENR01326,ENC00127,small_intestine,empty0,empty0
2429,ENR01326,ENC00132,stomach,empty0,empty0
2430,ENR01326,ENC00112,placenta,empty0,empty0
2431,ENR01326,ENC00184,colon,empty0,empty0
2432,ENR01326,ENC00130,spleen,empty0,empty0
2433,ENR01326,ENC00578,liver,empty0,empty0
2434,ENR01327,ENC00055,immune_system,empty0,empty0
2435,ENR01327,ENC00112,placenta,empty0,empty0
2436,ENR01327,ENC00074,lung,empty0,empty0
2437,ENR01327,ENC00144,thymus,empty0,empty0
2438,ENR01327,ENC00130,spleen,empty0,empty0
2439,ENR01327,ENC00306,lymph_node,empty0,empty0
2440,ENR01327,ENC00127,small_intestine,empty0,empty0
2441,ENR01327,ENC00389,peripheral blood leukocytes,empty0,empty0
2442,ENR01327,ENC00020,brain,empty0,empty0
2443,ENR01327,ENC00411,white_matter,empty0,empty0
2444,ENR01327,ENC00287,T-lymphocyte,empty0,empty0
2445,ENR01327,ENC00013,platelet,empty0,empty0
2446,ENR01327,ENC00578,liver,empty0,empty0
2447,ENR01327,ENC00472,oligodendrocyte,empty0,empty0
2448,ENR01327,ENC00423,microglial_cell_in_central_nervous_system,empty0,empty0
2449,ENR01327,ENC00216,macrophage,empty0,empty0
2450,ENR01328,ENC00287,T-lymphocyte,empty0,empty0
2451,ENR01328,ENC00397,peripheral blood lymphocytes,empty0,empty0
2452,ENR01328,ENC00053,pituitary_gland_of_diencephalon,ENH00118,ACTH
2453,ENR01328,ENC00053,pituitary_gland_of_diencephalon,ENH00111,PRL
2454,ENR01328,ENC00053,pituitary_gland_of_diencephalon,ENH00038,LH
2455,ENR01328,ENC00528,thymic_epithelial_cell,ENH01135,Thymulin
2456,ENR01328,ENC00027,central_nerve_system_element,empty0,empty0
2457,ENR01334,ENC00009,adrenal_gland,empty0,empty0
2458,ENR01334,ENC00097,ovary,empty0,empty0
2459,ENR01334,ENC00140,testis,empty0,empty0
2460,ENR01334,ENC00361,hypothalamus,empty0,empty0
2461,ENR01334,ENC00579,gonads,empty0,empty0
2462,ENR01335,ENC00233,B-lymphocyte,empty0,empty0
2463,ENR01335,ENC00287,T-lymphocyte,empty0,empty0
2464,ENR01337,ENC00601,parts_of_human_body,empty0,empty0
2465,ENR01338,ENC00067,Leydig_cell_of_testis,ENH00057,testosterone
2466,ENR01339,ENC00360,neuron,empty0,empty0
2467,ENR01339,ENC00174,beta_cell_of_islet_of_Langerhans,empty0,empty0
2468,ENR01339,ENC00020,brain,empty0,empty0
2469,ENR01340,ENC00233,B-lymphocyte,empty0,empty0
2470,ENR01341,ENC00360,neuron,empty0,empty0
2471,ENR01343,ENC00027,central_nerve_system_element,empty0,empty0
2472,ENR01346,ENC00217,neutrophil_granulocyte,empty0,empty0
2473,ENR01347,ENC00037,cell_of_endometrium_of_uterus,ENH00251,IL-11
2474,ENR01349,ENC00604,choroid_plexus_of_telencephalon,empty0,empty0
2475,ENR01349,ENC00278,distal_tubule_of_nephron,empty0,empty0
2476,ENR01350,ENC00262,cerebellum,empty0,empty0
2477,ENR01356,ENC00284,astrocyte,empty0,empty0
