,Endo_id,cell_id,cell_name,receptor_id,receptor
358,ENH00125,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,empty0,empty0
359,ENH00125,ENC00035,duodenum,empty0,empty0
360,ENH00125,ENC00020,brain,empty0,empty0
361,ENH00126,ENC00035,duodenum,empty0,empty0
362,ENH00126,ENC00417,jejunum,empty0,empty0
363,ENH00126,ENC00180,alpha_cell_of_islet_of_Langerhans,empty0,empty0
364,ENH00127,ENC00132,stomach,ENR00228,GL-R
365,ENH00127,ENC00180,alpha_cell_of_islet_of_Langerhans,empty0,empty0
366,ENH00127,ENC00005,adipose_tissue,empty0,empty0
367,ENH00127,ENC00356,enteroendocrine_cell_of_gastrointestinal_tract,empty0,empty0
368,ENH00128,ENC00500,pp_cell,empty0,empty0
369,ENH00128,ENC00180,alpha_cell_of_islet_of_Langerhans,empty0,empty0
370,ENH00134,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00905,ER-beta
371,ENH00134,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00976,unspecified testosterone receptor 1
372,ENH00134,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00906,progesterone receptor A
373,ENH00134,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00767,NPY5-R
374,ENH00134,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00979,leptin receptor
375,ENH00134,ENC00444,gonadotropin_releasing_hormone_neuron,ENR01089,GPR54
376,ENH00134,ENC00444,gonadotropin_releasing_hormone_neuron,ENR00816,melatonin 1 receptor
377,ENH00134,ENC00444,gonadotropin_releasing_hormone_neuron,ENR01056,NPFF-R1
378,ENH00134,ENC00361,hypothalamus,ENR00085,progesterone receptor
379,ENH00134,ENC00053,pituitary_gland_of_diencephalon,empty0,empty0
380,ENH00137,ENC00216,macrophage,empty0,empty0
381,ENH00137,ENC00247,monocyte,empty0,empty0
382,ENH00137,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
383,ENH00137,ENC00259,cardiac_myocyte,empty0,empty0
384,ENH00137,ENC00011,adrenal_medulla,empty0,empty0
385,ENH00139,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00979,leptin receptor
386,ENH00139,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00935,insulin receptor
387,ENH00139,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00936,GHS-R1
388,ENH00139,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00824,NPY2-R
389,ENH00139,ENC00009,adrenal_gland,empty0,empty0
390,ENH00139,ENC00063,kidney,empty0,empty0
391,ENH00139,ENC00074,lung,empty0,empty0
392,ENH00139,ENC00125,skin,empty0,empty0
393,ENH00139,ENC00140,testis,empty0,empty0
394,ENH00140,ENC00093,osteoblast,empty0,empty0
395,ENH00140,ENC00174,beta_cell_of_islet_of_Langerhans,empty0,empty0
396,ENH00141,ENC00181,cerebellar_cortex,empty0,empty0
397,ENH00141,ENC00050,hippocampus,empty0,empty0
398,ENH00141,ENC00361,hypothalamus,empty0,empty0
399,ENH00143,ENC00112,placenta,empty0,empty0
400,ENH00144,ENC00003,basophil_gonadotroph_cell_of_anterior_pituitary_FSH,empty0,empty0
401,ENH00144,ENC00316,folliculostellate_cell,empty0,empty0
402,ENH00144,ENC00250,chondrocyte,empty0,empty0
403,ENH00145,ENC00020,brain,empty0,empty0
404,ENH00145,ENC00145,thyroid_gland,empty0,empty0
405,ENH00146,ENC00063,kidney,empty0,empty0
406,ENH00146,ENC00018,bone_marrow,empty0,empty0
407,ENH00146,ENC00115,prostate,empty0,empty0
408,ENH00149,ENC00112,placenta,empty0,empty0
409,ENH00150,ENC00405,ileum,empty0,empty0
410,ENH00150,ENC00414,oesophagus,empty0,empty0
411,ENH00150,ENC00184,colon,empty0,empty0
412,ENH00150,ENC00102,pancreas,empty0,empty0
413,ENH00150,ENC00415,rectum,empty0,empty0
414,ENH00150,ENC00416,caecum,empty0,empty0
415,ENH00150,ENC00035,duodenum,empty0,empty0
416,ENH00150,ENC00132,stomach,ENR00957,GRP-R
417,ENH00152,ENC00112,placenta,empty0,empty0
418,ENH00152,ENC00489,decidua,empty0,empty0
419,ENH00153,ENC00361,hypothalamus,empty0,empty0
420,ENH00154,ENC00176,basophil_corticotroph_cell_of_anterior_pituitary,ENR00935,insulin receptor
421,ENH00155,ENC00176,basophil_corticotroph_cell_of_anterior_pituitary,empty0,empty0
422,ENH00156,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00979,leptin receptor
423,ENH00156,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00935,insulin receptor
424,ENH00156,ENC00053,pituitary_gland_of_diencephalon,empty0,empty0
425,ENH00156,ENC00210,hair_follicle,empty0,empty0
426,ENH00157,ENC00191,lateral_hypothalamic_area,empty0,empty0
427,ENH00157,ENC00220,periventricular_nucleus_of_hypothalamus,empty0,empty0
428,ENH00157,ENC00020,brain,empty0,empty0
429,ENH00157,ENC00262,cerebellum,empty0,empty0
430,ENH00157,ENC00035,duodenum,empty0,empty0
431,ENH00157,ENC00125,skin,empty0,empty0
432,ENH00157,ENC00140,testis,empty0,empty0
433,ENH00157,ENC00144,thymus,empty0,empty0
434,ENH00157,ENC00307,tonsil,empty0,empty0
435,ENH00157,ENC00014,blood,empty0,empty0
436,ENH00157,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
437,ENH00157,ENC00129,spermatocyte,empty0,empty0
438,ENH00158,ENC00191,lateral_hypothalamic_area,ENR01205,leptin receptor isoform b
439,ENH00158,ENC00191,lateral_hypothalamic_area,ENR00993,orexin receptor 1
440,ENH00158,ENC00191,lateral_hypothalamic_area,ENR00939,GHS-R1a
441,ENH00158,ENC00191,lateral_hypothalamic_area,ENR00691,glucocorticoid receptor
442,ENH00158,ENC00361,hypothalamus,empty0,empty0
443,ENH00159,ENC00191,lateral_hypothalamic_area,ENR00993,orexin receptor 1
444,ENH00159,ENC00191,lateral_hypothalamic_area,ENR01205,leptin receptor isoform b
445,ENH00160,ENC00005,adipose_tissue,ENR00763,melanocortin-4 receptor
446,ENH00160,ENC00005,adipose_tissue,ENR00118,PPARgamma1
447,ENH00160,ENC00005,adipose_tissue,ENR00806,beta-2 adrenoreceptor
448,ENH00160,ENC00005,adipose_tissue,ENR00985,galanin receptor 1
449,ENH00160,ENC00005,adipose_tissue,ENR00979,leptin receptor
450,ENH00160,ENC00005,adipose_tissue,ENR01205,leptin receptor isoform b
451,ENH00160,ENC00005,adipose_tissue,ENR00717,TNFR1
452,ENH00160,ENC00005,adipose_tissue,ENR00679,TNFR2
453,ENH00160,ENC00004,fat_cell,ENR00873,growth hormone receptor
454,ENH00160,ENC00004,fat_cell,ENR00935,insulin receptor
455,ENH00160,ENC00004,fat_cell,ENR00805,beta-1 adrenoreceptor
456,ENH00160,ENC00004,fat_cell,ENR00806,beta-2 adrenoreceptor
457,ENH00160,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
458,ENH00160,ENC00041,mucosa_of_gastric_wall,empty0,empty0
459,ENH00160,ENC00112,placenta,ENR00704,ER-alpha
460,ENH00160,ENC00122,skeleton_muscle,empty0,empty0
461,ENH00160,ENC00479,fat_cell_of_brown_fat,ENR00263,PRLR
462,ENH00161,ENC00196,APUD-cell,empty0,empty0
463,ENH00161,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,empty0,empty0
464,ENH00161,ENC00252,enterochromaffin_cell_of_gastrointestinal_tract,empty0,empty0
465,ENH00163,ENC00193,S_cell,empty0,empty0
466,ENH00163,ENC00130,spleen,empty0,empty0
467,ENH00163,ENC00102,pancreas,empty0,empty0
468,ENH00163,ENC00026,supra-optic_nucleus,empty0,empty0
469,ENH00164,ENC00183,brain_stem,empty0,empty0
470,ENH00164,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,empty0,empty0
471,ENH00164,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00935,insulin receptor
472,ENH00164,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00979,leptin receptor
473,ENH00164,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00936,GHS-R1
474,ENH00164,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00824,NPY2-R
475,ENH00164,ENC00189,arcuate_nucleus_of_hypothalamus,ENR00824,NPY2-R
476,ENH00164,ENC00284,astrocyte,empty0,empty0
477,ENH00164,ENC00233,B-lymphocyte,empty0,empty0
478,ENH00165,ENC00004,fat_cell,ENR01156,biliary glycoprotein 1
479,ENH00165,ENC00005,adipose_tissue,ENR00761,ACTH receptor
480,ENH00165,ENC00005,adipose_tissue,ENR00764,melanocortin receptor 5
481,ENH00165,ENC00078,mast_cell,empty0,empty0
482,ENH00165,ENC00233,B-lymphocyte,empty0,empty0
483,ENH00165,ENC00287,T-lymphocyte,empty0,empty0
484,ENH00165,ENC00037,cell_of_endometrium_of_uterus,ENR00835,TGF-beta type II receptor
485,ENH00165,ENC00037,cell_of_endometrium_of_uterus,ENR00861,IL-1RI
486,ENH00165,ENC00316,folliculostellate_cell,ENR00811,adenosine receptor 2B
487,ENH00165,ENC00318,hematopoietic_stem_cell,empty0,empty0
488,ENH00165,ENC00093,osteoblast,ENR00999,PTHR1
489,ENH00165,ENC00093,osteoblast,ENR00730,EP3
490,ENH00165,ENC00093,osteoblast,ENR00731,EP4
491,ENH00165,ENC00093,osteoblast,ENR00614,IL-4Ralpha
492,ENH00165,ENC00093,osteoblast,ENR00806,beta-2 adrenoreceptor
493,ENH00165,ENC00093,osteoblast,ENR00960,bradykinin receptor B2
494,ENH00165,ENC00096,osteoclast,empty0,empty0
495,ENH00165,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
496,ENH00165,ENC00216,macrophage,empty0,empty0
497,ENH00165,ENC00247,monocyte,ENR01101,IL-4R type l
498,ENH00165,ENC00247,monocyte,ENR00619,IL-10R-alpha
499,ENH00165,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
500,ENH00165,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
501,ENH00165,ENC00454,cervical_canal_of_uterus,empty0,empty0
502,ENH00165,ENC00364,bronchial_epithelial_cell,ENR00755,Sphingosine 1-phosphate receptor 1
503,ENH00165,ENC00379,propria_mucosa_of_bronchus,empty0,empty0
504,ENH00165,ENC00247,monocyte,empty0,empty0
505,ENH00165,ENC00233,B-lymphocyte,empty0,empty0
506,ENH00165,ENC00152,smooth_muscle_cell,empty0,empty0
507,ENH00165,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,ENR00669,Vascular endothelial growth factor receptor 1
508,ENH00165,ENC00112,placenta,empty0,empty0
509,ENH00165,ENC00250,chondrocyte,ENR01090,CMKLR1
510,ENH00165,ENC00283,fibroblast,empty0,empty0
511,ENH00166,ENC00509,raphe_nuclei_of_pontile_tegmentum,ENR00825,CB1
512,ENH00166,ENC00183,brain_stem,empty0,empty0
513,ENH00166,ENC00585,posterior_raphe_nucleus_of_midbrain,ENR00822,5-HT-1A
514,ENH00166,ENC00252,enterochromaffin_cell_of_gastrointestinal_tract,empty0,empty0
515,ENH00167,ENC00053,pituitary_gland_of_diencephalon,empty0,empty0
516,ENH00168,ENC00053,pituitary_gland_of_diencephalon,empty0,empty0
517,ENH00175,ENC00127,small_intestine,empty0,empty0
518,ENH00175,ENC00027,central_nerve_system_element,empty0,empty0
519,ENH00180,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
520,ENH00181,ENC00001,acidophil_mammotroph_cell_of_anterior_pituitary,empty0,empty0
521,ENH00181,ENC00002,acidophil_somatotroph_cell_of_anterior_pituitary,empty0,empty0
522,ENH00181,ENC00177,basophil_thyrotroph_cell_of_anterior_pituitary,empty0,empty0
523,ENH00181,ENC00189,arcuate_nucleus_of_hypothalamus,empty0,empty0
524,ENH00185,ENC00144,thymus,empty0,empty0
525,ENH00185,ENC00037,cell_of_endometrium_of_uterus,ENR00835,TGF-beta type II receptor
526,ENH00185,ENC00037,cell_of_endometrium_of_uterus,ENR00861,IL-1RI
527,ENH00185,ENC00063,kidney,empty0,empty0
528,ENH00185,ENC00005,adipose_tissue,empty0,empty0
529,ENH00185,ENC00093,osteoblast,empty0,empty0
530,ENH00186,ENC00184,colon,empty0,empty0
531,ENH00186,ENC00221,large_intestine,empty0,empty0
532,ENH00186,ENC00127,small_intestine,empty0,empty0
533,ENH00189,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
534,ENH00189,ENC00248,leukocyte,empty0,empty0
535,ENH00189,ENC00247,monocyte,empty0,empty0
536,ENH00189,ENC00093,osteoblast,empty0,empty0
537,ENH00189,ENC00216,macrophage,empty0,empty0
538,ENH00189,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
539,ENH00189,ENC00233,B-lymphocyte,empty0,empty0
540,ENH00189,ENC00249,hepatocyte,ENR00930,EGFR isoform a
541,ENH00189,ENC00249,hepatocyte,ENR00717,TNFR1
542,ENH00189,ENC00249,hepatocyte,ENR00679,TNFR2
543,ENH00189,ENC00112,placenta,empty0,empty0
544,ENH00191,ENC00424,lipocyte_of_liver,empty0,empty0
545,ENH00191,ENC00249,hepatocyte,empty0,empty0
546,ENH00191,ENC00093,osteoblast,ENR00663,AR
547,ENH00192,ENC00424,lipocyte_of_liver,empty0,empty0
548,ENH00192,ENC00249,hepatocyte,empty0,empty0
549,ENH00192,ENC00093,osteoblast,ENR00663,AR
550,ENH00193,ENC00424,lipocyte_of_liver,empty0,empty0
551,ENH00193,ENC00249,hepatocyte,empty0,empty0
552,ENH00193,ENC00093,osteoblast,ENR00663,AR
553,ENH00193,ENC00093,osteoblast,ENR00704,ER-alpha
554,ENH00193,ENC00093,osteoblast,ENR00905,ER-beta
555,ENH00194,ENC00424,lipocyte_of_liver,empty0,empty0
556,ENH00195,ENC00424,lipocyte_of_liver,empty0,empty0
557,ENH00197,ENC00048,heart,empty0,empty0
558,ENH00199,ENC00009,adrenal_gland,empty0,empty0
559,ENH00199,ENC00221,large_intestine,empty0,empty0
560,ENH00199,ENC00174,beta_cell_of_islet_of_Langerhans,empty0,empty0
561,ENH00200,ENC00005,adipose_tissue,empty0,empty0
562,ENH00200,ENC00004,fat_cell,empty0,empty0
563,ENH00200,ENC00216,macrophage,ENR00841,TLR2
564,ENH00200,ENC00273,Kupffer_cell_stellate_cell_of_liver,ENR00843,TLR4
565,ENH00200,ENC00247,monocyte,ENR00731,EP4
566,ENH00200,ENC00247,monocyte,ENR00729,EP2
567,ENH00200,ENC00093,osteoblast,empty0,empty0
568,ENH00200,ENC00249,hepatocyte,empty0,empty0
569,ENH00200,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
570,ENH00200,ENC00423,microglial_cell_in_central_nervous_system,empty0,empty0
571,ENH00200,ENC00426,peripheral blood mononuclear cell (PBMC),ENR00841,TLR2
572,ENH00200,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
573,ENH00200,ENC00217,neutrophil_granulocyte,empty0,empty0
574,ENH00200,ENC00244,epithelial_cell,empty0,empty0
575,ENH00200,ENC00233,B-lymphocyte,empty0,empty0
576,ENH00200,ENC00112,placenta,empty0,empty0
577,ENH00201,ENC00004,fat_cell,empty0,empty0
578,ENH00201,ENC00005,adipose_tissue,empty0,empty0
579,ENH00202,ENC00004,fat_cell,empty0,empty0
580,ENH00203,ENC00005,adipose_tissue,empty0,empty0
581,ENH00203,ENC00222,keratinocyte,empty0,empty0
582,ENH00203,ENC00004,fat_cell,ENR00806,beta-2 adrenoreceptor
583,ENH00204,ENC00004,fat_cell,empty0,empty0
584,ENH00205,ENC00004,fat_cell,empty0,empty0
585,ENH00206,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
586,ENH00206,ENC00063,kidney,empty0,empty0
587,ENH00206,ENC00128,smooth_muscle,empty0,empty0
588,ENH00206,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
589,ENH00206,ENC00216,macrophage,empty0,empty0
590,ENH00207,ENC00005,adipose_tissue,ENR00118,PPARgamma1
591,ENH00208,ENC00018,bone_marrow,empty0,empty0
592,ENH00208,ENC00234,bronchi,empty0,empty0
593,ENH00208,ENC00132,stomach,empty0,empty0
594,ENH00208,ENC00127,small_intestine,empty0,empty0
595,ENH00208,ENC00102,pancreas,empty0,empty0
596,ENH00208,ENC00063,kidney,empty0,empty0
597,ENH00208,ENC00115,prostate,empty0,empty0
598,ENH00208,ENC00144,thymus,empty0,empty0
599,ENH00208,ENC00184,colon,empty0,empty0
600,ENH00208,ENC00241,neutrophil_granulocyte,empty0,empty0
601,ENH00208,ENC00244,epithelial_cell,empty0,empty0
602,ENH00208,ENC00217,neutrophil_granulocyte,empty0,empty0
603,ENH00208,ENC00459,pneumocyte_type_II,ENR00861,IL-1RI
604,ENH00208,ENC00485,isolated_goblet_cell_of_respiratory_and_digestive_tracts,empty0,empty0
605,ENH00208,ENC00364,bronchial_epithelial_cell,ENR00861,IL-1RI
606,ENH00211,ENC00578,liver,empty0,empty0
607,ENH00212,ENC00254,mucosa_of_large_intestine,empty0,empty0
608,ENH00212,ENC00255,mucosa_of_small_intestine,empty0,empty0
609,ENH00212,ENC00004,fat_cell,ENR01211,vasorin
610,ENH00212,ENC00005,adipose_tissue,empty0,empty0
611,ENH00212,ENC00222,keratinocyte,empty0,empty0
612,ENH00212,ENC00093,osteoblast,empty0,empty0
613,ENH00212,ENC00007,adrenal_cortex,ENR00663,AR
614,ENH00212,ENC00249,hepatocyte,empty0,empty0
615,ENH00212,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
616,ENH00212,ENC00037,cell_of_endometrium_of_uterus,ENR00835,TGF-beta type II receptor
617,ENH00212,ENC00096,osteoclast,empty0,empty0
618,ENH00212,ENC00384,peritoneal_mesothelial_cell,ENR00979,leptin receptor
619,ENH00212,ENC00424,lipocyte_of_liver,ENR00808,angiotensin II type 1 receptor
620,ENH00212,ENC00429,sinusoidal_endothelial_cell,empty0,empty0
621,ENH00212,ENC00216,macrophage,empty0,empty0
622,ENH00213,ENC00093,osteoblast,ENR00664,VDR
623,ENH00213,ENC00037,cell_of_endometrium_of_uterus,ENR00085,progesterone receptor
624,ENH00213,ENC00283,fibroblast,empty0,empty0
625,ENH00213,ENC00009,adrenal_gland,empty0,empty0
626,ENH00214,ENC00007,adrenal_cortex,empty0,empty0
627,ENH00214,ENC00009,adrenal_gland,empty0,empty0
628,ENH00215,ENC00022,breast,empty0,empty0
629,ENH00215,ENC00244,epithelial_cell,empty0,empty0
630,ENH00215,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,empty0,empty0
631,ENH00215,ENC00241,neutrophil_granulocyte,empty0,empty0
632,ENH00215,ENC00247,monocyte,empty0,empty0
633,ENH00217,ENC00249,hepatocyte,empty0,empty0
634,ENH00217,ENC00005,adipose_tissue,empty0,empty0
635,ENH00218,ENC00005,adipose_tissue,empty0,empty0
636,ENH00218,ENC00014,blood,empty0,empty0
637,ENH00218,ENC00247,monocyte,empty0,empty0
638,ENH00218,ENC00273,Kupffer_cell_stellate_cell_of_liver,empty0,empty0
639,ENH00218,ENC00249,hepatocyte,ENR00930,EGFR isoform a
640,ENH00218,ENC00249,hepatocyte,ENR00717,TNFR1
641,ENH00218,ENC00249,hepatocyte,ENR00679,TNFR2
642,ENH00218,ENC00037,cell_of_endometrium_of_uterus,ENR00979,leptin receptor
643,ENH00218,ENC00426,peripheral blood mononuclear cell (PBMC),empty0,empty0
644,ENH00218,ENC00093,osteoblast,empty0,empty0
645,ENH00218,ENC00228,dendritic_cell_in_lymphoid_tissues,empty0,empty0
646,ENH00218,ENC00217,neutrophil_granulocyte,empty0,empty0
647,ENH00218,ENC00074,lung,empty0,empty0
648,ENH00218,ENC00216,macrophage,ENR00843,TLR4
649,ENH00218,ENC00216,macrophage,ENR00589,TLR8
650,ENH00218,ENC00216,macrophage,ENR00590,TLR9
651,ENH00218,ENC00216,macrophage,ENR00591,TLR7
652,ENH00218,ENC00216,macrophage,ENR00592,TLR10
653,ENH00218,ENC00216,macrophage,ENR00703,TLR6
654,ENH00218,ENC00216,macrophage,ENR00841,TLR2
655,ENH00218,ENC00216,macrophage,ENR00842,TLR3
656,ENH00218,ENC00216,macrophage,ENR00844,TLR5
657,ENH00218,ENC00216,macrophage,ENR00931,TLR1
658,ENH00218,ENC00231,continuous_vascular_endothelial_cell_of_blood_vessels_and_lymphatics,ENR01265,Lysophosphatidic acid receptor 3
659,ENH00218,ENC00112,placenta,empty0,empty0
660,ENH00219,ENC00251,basophil_granulocyte,ENR01111,"IgE Fc receptor, alpha-subunit"
661,ENH00219,ENC00078,mast_cell,ENR01112,IgE receptor
662,ENH00219,ENC00078,mast_cell,ENR00941,CRF-R1
663,ENH00219,ENC00078,mast_cell,ENR00806,beta-2 adrenoreceptor
664,ENH00219,ENC00013,platelet,empty0,empty0
665,ENH00219,ENC00252,enterochromaffin_cell_of_gastrointestinal_tract,empty0,empty0
666,ENH00219,ENC00200,enterochromaffin_like_cell,ENR00781,CCK-2
667,ENH00221,ENC00247,monocyte,empty0,empty0
668,ENH00221,ENC00283,fibroblast,empty0,empty0
669,ENH00221,ENC00379,propria_mucosa_of_bronchus,empty0,empty0
670,ENH00222,ENC00222,keratinocyte,empty0,empty0
671,ENH00222,ENC00112,placenta,empty0,empty0
672,ENH00222,ENC00283,fibroblast,empty0,empty0
673,ENH00222,ENC00076,mammary_gland,ENR01188,CaSR
674,ENH00223,ENC00093,osteoblast,empty0,empty0
675,ENH00223,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
676,ENH00223,ENC00009,adrenal_gland,empty0,empty0
677,ENH00224,ENC00037,cell_of_endometrium_of_uterus,empty0,empty0
678,ENH00225,ENC00005,adipose_tissue,empty0,empty0
679,ENH00225,ENC00004,fat_cell,empty0,empty0
680,ENH00226,ENC00011,adrenal_medulla,ENR00825,CB1
681,ENH00226,ENC00556,corpus_striatum,ENR00817,dopamine receptor D2
682,ENH00226,ENC00170,chromaffin_cell,ENR00728,M4
683,ENH00226,ENC00170,chromaffin_cell,ENR00726,M1
684,ENH00226,ENC00170,chromaffin_cell,ENR00823,M2
685,ENH00226,ENC00170,chromaffin_cell,ENR00727,M3
686,ENH00226,ENC00170,chromaffin_cell,ENR00917,M5
687,ENH00226,ENC00050,hippocampus,ENR01012,5-HT3 receptor
688,ENH00226,ENC00050,hippocampus,ENR00784,dopamine receptor D1
689,ENH00226,ENC00487,cerebral_cortex,ENR01012,5-HT3 receptor
690,ENH00226,ENC00487,cerebral_cortex,ENR00751,5-ht-6R
691,ENH00226,ENC00487,cerebral_cortex,ENR00361,5-hydroxytryptamine receptor 4
692,ENH00226,ENC00487,cerebral_cortex,ENR00795,5-HT-2A
693,ENH00226,ENC00487,cerebral_cortex,ENR00796,5-HT-2B
694,ENH00226,ENC00487,cerebral_cortex,ENR00797,5-HT-2C
695,ENH00226,ENC00487,cerebral_cortex,ENR00802,alpha-2A adrenoreceptor
696,ENH00226,ENC00487,cerebral_cortex,ENR00803,alpha-2B adrenoreceptor
697,ENH00226,ENC00487,cerebral_cortex,ENR00804,alpha-2C adrenoreceptor
698,ENH00227,ENC00144,thymus,empty0,empty0
699,ENH00227,ENC00382,bone,ENR00664,VDR
700,ENH00227,ENC00382,bone,ENR00664,VDR
701,ENH00227,ENC00127,small_intestine,empty0,empty0
702,ENH00227,ENC00048,heart,empty0,empty0
703,ENH00227,ENC00074,lung,empty0,empty0
704,ENH00227,ENC00578,liver,empty0,empty0
705,ENH00227,ENC00063,kidney,empty0,empty0
706,ENH00227,ENC00407,parathyroid_gland,empty0,empty0
707,ENH00227,ENC00306,lymph_node,empty0,empty0
708,ENH00227,ENC00122,skeleton_muscle,empty0,empty0
709,ENH00227,ENC00130,spleen,empty0,empty0
710,ENH00227,ENC00125,skin,empty0,empty0
711,ENH00227,ENC00132,stomach,empty0,empty0
712,ENH00227,ENC00140,testis,empty0,empty0
713,ENH00227,ENC00025,paraventricular_nucleus_of_hypothalamus,empty0,empty0
714,ENH00228,ENC00088,nerve,ENR00825,CB1
715,ENH00228,ENC00361,hypothalamus,empty0,empty0
716,ENH00228,ENC00556,corpus_striatum,empty0,empty0
717,ENH00228,ENC00182,amygdaloid_body,empty0,empty0
718,ENH00228,ENC00262,cerebellum,empty0,empty0
719,ENH00230,ENC00004,fat_cell,empty0,empty0
720,ENH00230,ENC00005,adipose_tissue,empty0,empty0
721,ENH00231,ENC00004,fat_cell,ENR00935,insulin receptor
722,ENH00231,ENC00005,adipose_tissue,empty0,empty0
723,ENH00231,ENC00152,smooth_muscle_cell,empty0,empty0
724,ENH00231,ENC00018,bone_marrow,empty0,empty0
725,ENH00231,ENC00093,osteoblast,empty0,empty0
726,ENH00231,ENC00037,cell_of_endometrium_of_uterus,ENR00704,ER-alpha
727,ENH00231,ENC00037,cell_of_endometrium_of_uterus,ENR00905,ER-beta
728,ENH00231,ENC00097,ovary,empty0,empty0
729,ENH00231,ENC00031,corpus_luteum,empty0,empty0
730,ENH00231,ENC00044,granulosa_cell,empty0,empty0
731,ENH00231,ENC00143,theca_cell,empty0,empty0
732,ENH00231,ENC00043,tertiary_follicle,empty0,empty0
733,ENH00231,ENC00074,lung,empty0,empty0
734,ENH00231,ENC00364,bronchial_epithelial_cell,empty0,empty0
735,ENH00231,ENC00450,epithelial_cell_with_microvilli,empty0,empty0
736,ENH00231,ENC00249,hepatocyte,empty0,empty0
737,ENH00231,ENC00542,preadipocyte,ENR00979,leptin receptor
738,ENH00231,ENC00078,mast_cell,ENR00941,CRF-R1
739,ENH00231,ENC00468,Müllers_radial_cell_of_retina,empty0,empty0
740,ENH00231,ENC00164,retina,ENR00668,Vascular endothelial growth factor receptor 2
741,ENH00232,ENC00005,adipose_tissue,empty0,empty0
742,ENH00232,ENC00004,fat_cell,empty0,empty0
743,ENH00232,ENC00018,bone_marrow,empty0,empty0
744,ENH00232,ENC00249,hepatocyte,empty0,empty0
745,ENH00232,ENC00247,monocyte,empty0,empty0
746,ENH00232,ENC00216,macrophage,empty0,empty0
747,ENH00233,ENC00004,fat_cell,empty0,empty0
748,ENH00233,ENC00005,adipose_tissue,empty0,empty0
749,ENH00235,ENC00004,fat_cell,ENR00935,insulin receptor
750,ENH00235,ENC00005,adipose_tissue,empty0,empty0
751,ENH00235,ENC00249,hepatocyte,empty0,empty0
752,ENH00235,ENC00287,T-lymphocyte,empty0,empty0
753,ENH00235,ENC00283,fibroblast,empty0,empty0
754,ENH00235,ENC00247,monocyte,empty0,empty0
755,ENH00235,ENC00234,bronchi,ENR01006,IL-17R
756,ENH00235,ENC00273,Kupffer_cell_stellate_cell_of_liver,ENR00843,TLR4
757,ENH00235,ENC00424,lipocyte_of_liver,empty0,empty0
758,ENH00235,ENC00217,neutrophil_granulocyte,ENR00717,TNFR1
759,ENH00235,ENC00217,neutrophil_granulocyte,ENR00619,IL-10R-alpha
760,ENH00235,ENC00217,neutrophil_granulocyte,ENR00930,EGFR isoform a
761,ENH00235,ENC00450,epithelial_cell_with_microvilli,ENR00861,IL-1RI
762,ENH00235,ENC00450,epithelial_cell_with_microvilli,ENR00717,TNFR1
763,ENH00235,ENC00454,cervical_canal_of_uterus,empty0,empty0
764,ENH00235,ENC00438,cholangiocyte,empty0,empty0
765,ENH00235,ENC00364,bronchial_epithelial_cell,ENR00861,IL-1RI
766,ENH00235,ENC00364,bronchial_epithelial_cell,ENR00843,TLR4
767,ENH00235,ENC00364,bronchial_epithelial_cell,ENR00717,TNFR1
