,Endo_id,target_receptor,target_cell
3048,ENH00586,ENR01051,ENC00389
3049,ENH00586,ENR01051,ENC00112
3050,ENH00586,ENR00753,ENC00122
3051,ENH00586,ENR00901,ENC00122
3052,ENH00586,ENR01051,ENC00127
3053,ENH00586,ENR01051,ENC00130
3054,ENH00587,ENR01006,ENC00234
3055,ENH00588,ENR01052,ENC00009
3056,ENH00588,ENR01051,ENC00184
3057,ENH00588,ENR01051,ENC00048
3058,ENH00588,ENR01052,ENC00048
3059,ENH00588,ENR01051,ENC00074
3060,ENH00588,ENR01052,ENC00074
3061,ENH00588,ENR01051,ENC00102
3062,ENH00588,ENR01051,ENC00389
3063,ENH00588,ENR01052,ENC00389
3064,ENH00588,ENR01051,ENC00112
3065,ENH00588,ENR01052,ENC00112
3066,ENH00588,ENR01051,ENC00127
3067,ENH00588,ENR01052,ENC00128
3068,ENH00588,ENR01051,ENC00130
3069,ENH00588,ENR01052,ENC00130
3070,ENH00589,ENR01052,ENC00009
3071,ENH00589,ENR01051,ENC00184
3072,ENH00589,ENR01051,ENC00048
3073,ENH00589,ENR01052,ENC00048
3074,ENH00589,ENR01051,ENC00074
3075,ENH00589,ENR01052,ENC00074
3076,ENH00589,ENR01051,ENC00102
3077,ENH00589,ENR01051,ENC00389
3078,ENH00589,ENR01052,ENC00389
3079,ENH00589,ENR01051,ENC00112
3080,ENH00589,ENR01052,ENC00112
3081,ENH00589,ENR01051,ENC00127
3082,ENH00589,ENR01052,ENC00128
3083,ENH00589,ENR01051,ENC00130
3084,ENH00589,ENR01052,ENC00130
3085,ENH00590,ENR01052,ENC00009
3086,ENH00590,ENR01051,ENC00184
3087,ENH00590,ENR01051,ENC00048
3088,ENH00590,ENR01052,ENC00048
3089,ENH00590,ENR01051,ENC00074
3090,ENH00590,ENR01052,ENC00074
3091,ENH00590,ENR01051,ENC00102
3092,ENH00590,ENR01051,ENC00389
3093,ENH00590,ENR01052,ENC00389
3094,ENH00590,ENR01051,ENC00112
3095,ENH00590,ENR01052,ENC00112
3096,ENH00590,ENR01051,ENC00127
3097,ENH00590,ENR01052,ENC00128
3098,ENH00590,ENR01051,ENC00130
3099,ENH00590,ENR01052,ENC00130
3100,ENH00591,ENR01054,ENC00168
3101,ENH00592,ENR01055,ENC00182
3102,ENH00592,ENR01055,ENC00487
3103,ENH00592,ENR01055,ENC00361
3104,ENH00592,ENR01055,ENC00413
3105,ENH00594,ENR01056,ENC00361
3106,ENH00594,ENR01056,ENC00053
3107,ENH00594,ENR01057,empty0
3108,ENH00595,ENR01056,ENC00361
3109,ENH00595,ENR01056,ENC00053
3110,ENH00595,ENR01057,empty0
3111,ENH00596,ENR01056,ENC00361
3112,ENH00596,ENR01056,ENC00053
3113,ENH00597,ENR01056,ENC00361
3114,ENH00597,ENR01056,ENC00053
3115,ENH00598,ENR01056,ENC00361
3116,ENH00598,ENR01056,ENC00053
3117,ENH00599,ENR01058,ENC00322
3118,ENH00599,ENR01058,ENC00182
3119,ENH00599,ENR01058,ENC00262
3120,ENH00599,ENR01058,ENC00275
3121,ENH00599,ENR01058,ENC00050
3122,ENH00599,ENR01058,ENC00315
3123,ENH00599,ENR01059,empty0
3124,ENH00600,ENR01058,ENC00322
3125,ENH00600,ENR01058,ENC00182
3126,ENH00600,ENR01058,ENC00262
3127,ENH00600,ENR01058,ENC00275
3128,ENH00600,ENR01058,ENC00050
3129,ENH00600,ENR01058,ENC00315
3130,ENH00600,ENR01059,empty0
3131,ENH00601,ENR01058,ENC00322
3132,ENH00601,ENR01058,ENC00182
3133,ENH00601,ENR01058,ENC00262
3134,ENH00601,ENR01058,ENC00275
3135,ENH00601,ENR01058,ENC00050
3136,ENH00601,ENR01058,ENC00315
3137,ENH00601,ENR01059,empty0
3138,ENH00602,ENR01058,ENC00322
3139,ENH00602,ENR01058,ENC00182
3140,ENH00602,ENR01058,ENC00262
3141,ENH00602,ENR01058,ENC00275
3142,ENH00602,ENR01058,ENC00050
3143,ENH00602,ENR01058,ENC00315
3144,ENH00602,ENR01059,empty0
3145,ENH00604,ENR00819,empty0
3146,ENH00604,ENR00820,empty0
3147,ENH00604,ENR00821,empty0
3148,ENH00612,ENR01062,ENC00020
3149,ENH00612,ENR01062,ENC00048
3150,ENH00612,ENR01062,ENC00063
3151,ENH00612,ENR01062,ENC00112
3152,ENH00613,ENR01063,ENC00284
3153,ENH00613,ENR01063,ENC00184
3154,ENH00613,ENR01063,ENC00280
3155,ENH00613,ENR01063,ENC00050
3156,ENH00613,ENR01063,ENC00097
3157,ENH00613,ENR01063,ENC00025
3158,ENH00613,ENR01063,ENC00127
3159,ENH00613,ENR01063,ENC00130
3160,ENH00613,ENR01063,ENC00144
3161,ENH00614,ENR01063,ENC00284
3162,ENH00614,ENR01063,ENC00184
3163,ENH00614,ENR01063,ENC00280
3164,ENH00614,ENR01063,ENC00050
3165,ENH00614,ENR01063,ENC00097
3166,ENH00614,ENR01063,ENC00025
3167,ENH00614,ENR01063,ENC00127
3168,ENH00614,ENR01063,ENC00130
3169,ENH00614,ENR01063,ENC00144
3170,ENH00615,ENR01063,ENC00284
3171,ENH00615,ENR01063,ENC00184
3172,ENH00615,ENR01063,ENC00280
3173,ENH00615,ENR01063,ENC00050
3174,ENH00615,ENR01063,ENC00097
3175,ENH00615,ENR01063,ENC00025
3176,ENH00615,ENR01063,ENC00127
3177,ENH00615,ENR01063,ENC00130
3178,ENH00615,ENR01063,ENC00144
3179,ENH00616,ENR01063,ENC00284
3180,ENH00616,ENR01063,ENC00184
3181,ENH00616,ENR01063,ENC00280
3182,ENH00616,ENR01063,ENC00050
3183,ENH00616,ENR01063,ENC00097
3184,ENH00616,ENR01063,ENC00025
3185,ENH00616,ENR01063,ENC00127
3186,ENH00616,ENR01063,ENC00130
3187,ENH00616,ENR01063,ENC00144
3188,ENH00619,ENR00786,ENC00549
3189,ENH00619,ENR00785,ENC00253
3190,ENH00619,ENR00786,ENC00253
3191,ENH00619,ENR00785,ENC00424
3192,ENH00619,ENR00786,ENC00424
3193,ENH00620,ENR00786,ENC00549
3194,ENH00620,ENR00785,ENC00253
3195,ENH00620,ENR00786,ENC00253
3196,ENH00620,ENR00785,ENC00424
3197,ENH00620,ENR00786,ENC00424
3198,ENH00621,ENR00734,ENC00556
3199,ENH00621,ENR01182,empty0
3200,ENH00621,ENR00736,empty0
3201,ENH00622,ENR01182,empty0
3202,ENH00623,ENR00734,ENC00556
3203,ENH00623,ENR01182,empty0
3204,ENH00623,ENR00736,empty0
3205,ENH00625,ENR01066,ENC00009
3206,ENH00625,ENR01065,ENC00262
3207,ENH00625,ENR01065,ENC00050
3208,ENH00625,ENR01066,ENC00074
3209,ENH00625,ENR01066,ENC00408
3210,ENH00625,ENR01066,ENC00102
3211,ENH00625,ENR01065,ENC00357
3212,ENH00625,ENR01066,ENC00357
3213,ENH00625,ENR01066,ENC00130
3214,ENH00625,ENR01065,ENC00140
3215,ENH00625,ENR01066,ENC00140
3216,ENH00625,ENR01066,ENC00413
3217,ENH00625,ENR01066,ENC00144
3218,ENH00625,ENR01066,ENC00145
3219,ENH00625,ENR01066,ENC00315
3220,ENH00626,ENR00957,ENC00007
3221,ENH00626,ENR00957,ENC00182
3222,ENH00626,ENR00957,ENC00284
3223,ENH00626,ENR00957,ENC00416
3224,ENH00626,ENR00957,ENC00184
3225,ENH00626,ENR00957,ENC00035
3226,ENH00626,ENR00957,ENC00405
3227,ENH00626,ENR00957,ENC00414
3228,ENH00626,ENR00957,ENC00102
3229,ENH00626,ENR00957,ENC00415
3230,ENH00626,ENR00957,ENC00132
3231,ENH00628,ENR01109,ENC00250
3232,ENH00628,ENR01109,ENC00152
3233,ENH00631,ENR01108,ENC00007
3234,ENH00631,ENR01108,ENC00063
3235,ENH00631,ENR01108,ENC00074
3236,ENH00631,ENR01108,ENC00152
3237,ENH00646,ENR00821,empty0
3238,ENH00647,ENR01072,empty0
3239,ENH00648,ENR01072,empty0
3240,ENH00649,ENR01302,empty0
3241,ENH00649,ENR00775,empty0
3242,ENH00650,ENR01075,ENC00274
3243,ENH00650,ENR01075,ENC00228
3244,ENH00650,ENR01075,ENC00244
3245,ENH00650,ENR01075,ENC00450
3246,ENH00650,ENR01075,ENC00248
3247,ENH00650,ENR01075,ENC00074
3248,ENH00650,ENR01075,ENC00216
3249,ENH00650,ENR01075,ENC00247
3250,ENH00650,ENR01075,ENC00112
3251,ENH00650,ENR01075,ENC00013
3252,ENH00650,ENR01075,ENC00421
3253,ENH00651,ENR00700,ENC00007
3254,ENH00651,ENR00700,ENC00086
3255,ENH00651,ENR00700,ENC00487
3256,ENH00651,ENR00700,ENC00260
3257,ENH00651,ENR01084,ENC00210
3258,ENH00651,ENR01084,ENC00125
3259,ENH00652,ENR00698,ENC00007
3260,ENH00652,ENR00700,ENC00007
3261,ENH00652,ENR00698,ENC00020
3262,ENH00652,ENR00698,ENC00086
3263,ENH00652,ENR00700,ENC00086
3264,ENH00652,ENR00700,ENC00487
3265,ENH00652,ENR00698,ENC00250
3266,ENH00652,ENR00699,ENC00250
3267,ENH00652,ENR00700,ENC00260
3268,ENH00653,ENR00702,ENC00249
3269,ENH00654,ENR00702,ENC00249
3270,ENH00655,ENR00698,ENC00007
3271,ENH00655,ENR00700,ENC00007
3272,ENH00655,ENR00698,ENC00020
3273,ENH00655,ENR00698,ENC00086
3274,ENH00655,ENR00700,ENC00086
3275,ENH00655,ENR00700,ENC00487
3276,ENH00655,ENR00698,ENC00250
3277,ENH00655,ENR00699,ENC00250
3278,ENH00655,ENR00700,ENC00260
3279,ENH00656,ENR01084,ENC00210
3280,ENH00656,ENR01084,ENC00125
3281,ENH00665,ENR01337,ENC00601
3282,ENH00667,ENR00577,empty0
3283,ENH00668,ENR01085,ENC00287
3284,ENH00669,ENR01340,ENC00233
3285,ENH00670,ENR01340,ENC00233
3286,ENH00672,ENR00587,empty0
3287,ENH00673,ENR00587,empty0
3288,ENH00678,ENR00724,ENC00003
3289,ENH00678,ENR00724,ENC00037
3290,ENH00680,ENR01003,ENC00005
3291,ENH00680,ENR00654,ENC00037
3292,ENH00681,ENR01003,ENC00005
3293,ENH00681,ENR00654,ENC00037
3294,ENH00683,ENR01003,ENC00005
3295,ENH00683,ENR00724,ENC00003
3296,ENH00683,ENR00724,ENC00037
3297,ENH00683,ENR00654,ENC00037
3298,ENH00684,ENR00819,empty0
3299,ENH00684,ENR00820,empty0
3300,ENH00684,ENR00821,empty0
3301,ENH00685,ENR00819,empty0
3302,ENH00685,ENR00626,empty0
3303,ENH00685,ENR00623,empty0
3304,ENH00685,ENR00624,empty0
3305,ENH00685,ENR00625,empty0
3306,ENH00685,ENR00820,empty0
3307,ENH00685,ENR00821,empty0
3308,ENH00686,ENR01089,ENC00262
3309,ENH00686,ENR01089,ENC00444
3310,ENH00687,ENR01089,ENC00262
3311,ENH00687,ENR01089,ENC00444
3312,ENH00688,ENR01090,ENC00250
3313,ENH00688,ENR01090,ENC00228
3314,ENH00688,ENR01090,ENC00600
3315,ENH00688,ENR01090,ENC00216
3316,ENH00689,ENR00836,ENC00361
3317,ENH00689,ENR00836,ENC00292
3318,ENH00689,ENR00836,ENC00247
3319,ENH00689,ENR00836,ENC00053
3320,ENH00690,ENR00732,ENC00184
3321,ENH00690,ENR00732,ENC00112
3322,ENH00690,ENR00732,ENC00246
3323,ENH00691,ENR00701,ENC00184
3324,ENH00691,ENR00701,ENC00276
3325,ENH00691,ENR00701,ENC00115
3326,ENH00691,ENR00701,ENC00130
3327,ENH00691,ENR00701,ENC00293
3328,ENH00691,ENR00701,ENC00144
3329,ENH00691,ENR00424,empty0
3330,ENH00694,ENR01347,ENC00037
3331,ENH00695,ENR00874,ENC00318
3332,ENH00696,ENR01025,ENC00007
3333,ENH00696,ENR01025,ENC00011
3334,ENH00696,ENR01025,ENC00283
3335,ENH00696,ENR01025,ENC00048
3336,ENH00696,ENR01025,ENC00249
3337,ENH00696,ENR01025,ENC00125
3338,ENH00697,ENR01247,ENC00048
3339,ENH00697,ENR01247,ENC00102
3340,ENH00697,ENR01247,ENC00115
3341,ENH00697,ENR01247,ENC00122
3342,ENH00697,ENR01247,ENC00140
3343,ENH00697,ENR01247,ENC00145
3344,ENH00697,ENR00711,empty0
3345,ENH00698,ENR01247,ENC00048
3346,ENH00698,ENR01247,ENC00102
3347,ENH00698,ENR01247,ENC00115
3348,ENH00698,ENR01247,ENC00122
3349,ENH00698,ENR01247,ENC00140
3350,ENH00698,ENR01247,ENC00145
3351,ENH00698,ENR00711,empty0
3352,ENH00699,ENR01247,ENC00048
3353,ENH00699,ENR01247,ENC00102
3354,ENH00699,ENR01247,ENC00115
3355,ENH00699,ENR01247,ENC00122
3356,ENH00699,ENR01247,ENC00140
3357,ENH00699,ENR01247,ENC00145
3358,ENH00699,ENR00711,empty0
3359,ENH00699,ENR01251,empty0
3360,ENH00701,ENR01352,empty0
3361,ENH00701,ENR01351,empty0
3362,ENH00702,ENR00710,ENC00597
3363,ENH00702,ENR00710,ENC00244
3364,ENH00702,ENR00710,ENC00306
3365,ENH00702,ENR00710,ENC00112
3366,ENH00702,ENR00710,ENC00125
3367,ENH00702,ENR00710,ENC00130
3368,ENH00702,ENR00710,ENC00144
3369,ENH00702,ENR01352,empty0
3370,ENH00702,ENR01351,empty0
3371,ENH00709,ENR00690,ENC00233
3372,ENH00709,ENR00690,ENC00228
3373,ENH00709,ENR00690,ENC00294
3374,ENH00709,ENR00690,ENC00217
3375,ENH00711,ENR01353,empty0
3376,ENH00713,ENR00690,ENC00233
3377,ENH00713,ENR00690,ENC00228
3378,ENH00713,ENR00690,ENC00294
3379,ENH00713,ENR00690,ENC00217
3380,ENH00714,ENR00841,ENC00460
3381,ENH00714,ENR00931,ENC00233
3382,ENH00714,ENR00841,ENC00018
3383,ENH00714,ENR00931,ENC00364
3384,ENH00714,ENR00841,ENC00364
3385,ENH00714,ENR00931,ENC00454
3386,ENH00714,ENR00841,ENC00454
3387,ENH00714,ENR00931,ENC00438
3388,ENH00714,ENR00841,ENC00438
3389,ENH00714,ENR00931,ENC00231
3390,ENH00714,ENR00841,ENC00231
3391,ENH00714,ENR00931,ENC00450
3392,ENH00714,ENR00841,ENC00450
3393,ENH00714,ENR00931,ENC00248
3394,ENH00714,ENR00841,ENC00248
3395,ENH00714,ENR00841,ENC00424
3396,ENH00714,ENR00841,ENC00306
3397,ENH00714,ENR00931,ENC00216
3398,ENH00714,ENR00841,ENC00216
3399,ENH00714,ENR00931,ENC00247
3400,ENH00714,ENR00841,ENC00247
3401,ENH00714,ENR00841,ENC00217
3402,ENH00714,ENR00841,ENC00426
3403,ENH00714,ENR00841,ENC00130
3404,ENH00714,ENR00931,ENC00287
3405,ENH00714,ENR00931,ENC00453
3406,ENH00714,ENR00841,ENC00453
3407,ENH00718,ENR00604,empty0
3408,ENH00728,ENR00730,ENC00174
3409,ENH00728,ENR00731,ENC00020
3410,ENH00728,ENR00776,ENC00037
3411,ENH00728,ENR00729,ENC00037
3412,ENH00728,ENR00731,ENC00037
3413,ENH00728,ENR00731,ENC00302
3414,ENH00728,ENR00776,ENC00063
3415,ENH00728,ENR00730,ENC00063
3416,ENH00728,ENR00731,ENC00063
3417,ENH00728,ENR00731,ENC00221
3418,ENH00728,ENR00776,ENC00074
3419,ENH00728,ENR00729,ENC00074
3420,ENH00728,ENR00731,ENC00074
3421,ENH00728,ENR00733,ENC00074
3422,ENH00728,ENR00729,ENC00247
3423,ENH00728,ENR00730,ENC00247
3424,ENH00728,ENR00731,ENC00247
3425,ENH00728,ENR00733,ENC00247
3426,ENH00728,ENR00776,ENC00414
3427,ENH00728,ENR00730,ENC00093
3428,ENH00728,ENR00731,ENC00093
3429,ENH00728,ENR00730,ENC00096
3430,ENH00728,ENR00731,ENC00096
3431,ENH00728,ENR00733,ENC00102
3432,ENH00728,ENR00729,ENC00112
3433,ENH00728,ENR00730,ENC00112
3434,ENH00728,ENR00733,ENC00112
3435,ENH00728,ENR00733,ENC00013
3436,ENH00728,ENR00776,ENC00122
3437,ENH00728,ENR00730,ENC00127
3438,ENH00728,ENR00731,ENC00127
3439,ENH00728,ENR00776,ENC00130
3440,ENH00728,ENR00731,ENC00144
3441,ENH00728,ENR00730,ENC00246
3442,ENH00728,ENR00731,ENC00246
3443,ENH00730,ENR00620,ENC00233
3444,ENH00730,ENR01112,ENC00078
3445,ENH00730,ENR01112,ENC00241
3446,ENH00732,ENR01115,ENC00247
3447,ENH00736,ENR00898,ENC00386
3448,ENH00736,ENR00898,ENC00161
3449,ENH00736,ENR00898,ENC00096
3450,ENH00737,ENR01212,ENC00018
3451,ENH00737,ENR01212,ENC00020
3452,ENH00737,ENR01212,ENC00022
3453,ENH00737,ENR01212,ENC00076
3454,ENH00737,ENR01212,ENC00097
3455,ENH00737,ENR01212,ENC00379
3456,ENH00737,ENR01212,ENC00122
3457,ENH00740,ENR01127,ENC00233
3458,ENH00740,ENR01024,ENC00283
3459,ENH00740,ENR01127,ENC00292
3460,ENH00740,ENR01127,ENC00389
3461,ENH00740,ENR01024,ENC00112
3462,ENH00740,ENR01024,ENC00379
3463,ENH00740,ENR01024,ENC00122
3464,ENH00740,ENR01127,ENC00287
3465,ENH00740,ENR01127,ENC00293
3466,ENH00743,ENR00058,ENC00177
3467,ENH00743,ENR00058,ENC00250
3468,ENH00743,ENR00989,ENC00249
3469,ENH00743,ENR00989,ENC00074
3470,ENH00743,ENR00988,ENC00074
3471,ENH00743,ENR00058,ENC00216
3472,ENH00743,ENR00990,empty0
3473,ENH00748,ENR01150,ENC00174
3474,ENH00748,ENR01105,ENC00244
3475,ENH00748,ENR01149,ENC00222
3476,ENH00748,ENR01149,ENC00152
3477,ENH00749,ENR01129,empty0
3478,ENH00752,ENR01355,empty0
3479,ENH00756,ENR01356,ENC00284
3480,ENH00758,ENR00667,ENC00360
3481,ENH00758,ENR00667,ENC00396
3482,ENH00758,ENR00667,ENC00150
3483,ENH00760,ENR00668,ENC00018
3484,ENH00760,ENR00668,ENC00231
3485,ENH00760,ENR00668,ENC00518
3486,ENH00760,ENR00668,ENC00468
3487,ENH00760,ENR00668,ENC00429
3488,ENH00761,ENR00669,ENC00018
3489,ENH00761,ENR00668,ENC00018
3490,ENH00761,ENR00669,ENC00020
3491,ENH00761,ENR00669,ENC00231
3492,ENH00761,ENR00668,ENC00231
3493,ENH00761,ENR00669,ENC00048
3494,ENH00761,ENR00669,ENC00063
3495,ENH00761,ENR00669,ENC00074
3496,ENH00761,ENR00668,ENC00518
3497,ENH00761,ENR00669,ENC00468
3498,ENH00761,ENR00668,ENC00468
3499,ENH00761,ENR00669,ENC00112
3500,ENH00761,ENR00669,ENC00429
3501,ENH00761,ENR00668,ENC00429
3502,ENH00761,ENR00669,ENC00128
3503,ENH00761,ENR00669,ENC00150
3504,ENH00765,ENR01013,ENC00216
3505,ENH00765,ENR01013,ENC00096
3506,ENH00765,ENR01344,empty0
3507,ENH00767,ENR01105,ENC00244
3508,ENH00795,ENR01149,ENC00222
3509,ENH00795,ENR01149,ENC00152
3510,ENH00795,ENR01165,empty0
3511,ENH00806,ENR01345,empty0
3512,ENH00807,ENR00122,ENC00005
3513,ENH00807,ENR00118,ENC00005
3514,ENH00807,ENR00118,ENC00233
3515,ENH00807,ENR01315,ENC00174
3516,ENH00807,ENR00118,ENC00018
3517,ENH00807,ENR00122,ENC00020
3518,ENH00807,ENR00118,ENC00020
3519,ENH00807,ENR00118,ENC00022
3520,ENH00807,ENR00118,ENC00184
3521,ENH00807,ENR00118,ENC00048
3522,ENH00807,ENR00118,ENC00055
3523,ENH00807,ENR00122,ENC00063
3524,ENH00807,ENR00118,ENC00063
3525,ENH00807,ENR00122,ENC00221
3526,ENH00807,ENR00118,ENC00221
3527,ENH00807,ENR00118,ENC00424
3528,ENH00807,ENR00122,ENC00578
3529,ENH00807,ENR00118,ENC00074
3530,ENH00807,ENR00118,ENC00216
3531,ENH00807,ENR00118,ENC00423
3532,ENH00807,ENR00118,ENC00247
3533,ENH00807,ENR00118,ENC00097
3534,ENH00807,ENR00122,ENC00112
3535,ENH00807,ENR00118,ENC00112
3536,ENH00807,ENR00118,ENC00164
3537,ENH00807,ENR00122,ENC00122
3538,ENH00807,ENR00118,ENC00122
3539,ENH00807,ENR00122,ENC00125
3540,ENH00807,ENR00122,ENC00127
3541,ENH00807,ENR00118,ENC00127
3542,ENH00807,ENR00118,ENC00128
3543,ENH00807,ENR00118,ENC00152
3544,ENH00807,ENR00118,ENC00130
3545,ENH00807,ENR00118,ENC00287
3546,ENH00807,ENR00118,ENC00140
3547,ENH00807,ENR00118,ENC00150
3548,ENH00809,ENR01163,empty0
3549,ENH00822,ENR01149,ENC00222
3550,ENH00822,ENR01168,ENC00222
3551,ENH00822,ENR01159,ENC00472
3552,ENH00822,ENR01149,ENC00152
3553,ENH00823,ENR01149,ENC00222
3554,ENH00823,ENR01168,ENC00222
3555,ENH00823,ENR01159,ENC00472
3556,ENH00823,ENR01149,ENC00152
3557,ENH00823,ENR01143,empty0
3558,ENH00824,ENR01149,ENC00222
3559,ENH00824,ENR01159,ENC00472
3560,ENH00824,ENR01149,ENC00152
3561,ENH00825,ENR01150,ENC00174
3562,ENH00825,ENR01019,ENC00018
3563,ENH00825,ENR01019,ENC00020
3564,ENH00825,ENR01019,ENC00184
3565,ENH00825,ENR01168,ENC00222
3566,ENH00825,ENR01019,ENC00074
3567,ENH00825,ENR01019,ENC00306
3568,ENH00825,ENR01159,ENC00472
3569,ENH00825,ENR01019,ENC00097
3570,ENH00825,ENR01019,ENC00112
3571,ENH00825,ENR01019,ENC00115
3572,ENH00825,ENR01019,ENC00125
3573,ENH00825,ENR01165,empty0
3574,ENH00825,ENR01151,empty0
3575,ENH00825,ENR01143,empty0
3576,ENH00825,ENR01166,empty0
3577,ENH00826,ENR01150,ENC00174
3578,ENH00826,ENR01149,ENC00222
3579,ENH00826,ENR01168,ENC00222
3580,ENH00826,ENR01159,ENC00472
3581,ENH00826,ENR01149,ENC00152
3582,ENH00826,ENR01167,empty0
3583,ENH00826,ENR01165,empty0
3584,ENH00826,ENR01151,empty0
3585,ENH00826,ENR01143,empty0
3586,ENH00827,ENR01150,ENC00174
3587,ENH00827,ENR01159,ENC00472
3588,ENH00827,ENR01167,empty0
3589,ENH00827,ENR01165,empty0
3590,ENH00827,ENR01151,empty0
3591,ENH00827,ENR01143,empty0
3592,ENH00832,ENR01149,ENC00222
3593,ENH00832,ENR01159,ENC00472
3594,ENH00832,ENR01149,ENC00152
3595,ENH00832,ENR01143,empty0
3596,ENH00836,ENR01151,empty0
3597,ENH00838,ENR01152,ENC00600
3598,ENH00841,ENR01175,ENC00020
3599,ENH00841,ENR00657,empty0
3600,ENH00841,ENR01170,empty0
3601,ENH00841,ENR01171,empty0
3602,ENH00841,ENR01172,empty0
3603,ENH00841,ENR01173,empty0
3604,ENH00841,ENR01174,empty0
3605,ENH00843,ENR00657,empty0
3606,ENH00843,ENR01170,empty0
3607,ENH00844,ENR00152,ENC00020
3608,ENH00844,ENR00152,ENC00140
3609,ENH00861,ENR00708,empty0
3610,ENH00861,ENR01000,empty0
3611,ENH00862,ENR00720,empty0
3612,ENH00867,ENR00720,empty0
3613,ENH00867,ENR00708,empty0
3614,ENH00867,ENR01000,empty0
3615,ENH00871,ENR01180,ENC00473
3616,ENH00872,ENR01182,empty0
3617,ENH00894,ENR00711,empty0
3618,ENH00894,ENR01352,empty0
3619,ENH00899,ENR01186,empty0
3620,ENH00899,ENR01184,empty0
3621,ENH00899,ENR01185,empty0
3622,ENH00902,ENR01187,ENC00018
3623,ENH00902,ENR01187,ENC00020
3624,ENH00902,ENR01187,ENC00063
3625,ENH00902,ENR01187,ENC00171
3626,ENH00902,ENR01187,ENC00389
3627,ENH00902,ENR01187,ENC00140
3628,ENH00902,ENR01187,ENC00145
3629,ENH00902,ENR01187,ENC00246
3630,ENH00904,ENR01187,ENC00018
3631,ENH00904,ENR01187,ENC00020
3632,ENH00904,ENR01187,ENC00063
3633,ENH00904,ENR01187,ENC00171
3634,ENH00904,ENR01187,ENC00389
3635,ENH00904,ENR01187,ENC00140
3636,ENH00904,ENR01187,ENC00145
3637,ENH00904,ENR01187,ENC00246
3638,ENH00905,ENR01187,ENC00018
3639,ENH00905,ENR01187,ENC00020
3640,ENH00905,ENR01187,ENC00063
3641,ENH00905,ENR01187,ENC00171
3642,ENH00905,ENR01187,ENC00389
3643,ENH00905,ENR01187,ENC00140
3644,ENH00905,ENR01187,ENC00145
3645,ENH00905,ENR01187,ENC00246
3646,ENH00909,ENR00781,ENC00180
3647,ENH00909,ENR00781,ENC00168
3648,ENH00909,ENR00781,ENC00184
3649,ENH00909,ENR00781,ENC00198
3650,ENH00909,ENR00781,ENC00365
3651,ENH00909,ENR00781,ENC00200
3652,ENH00909,ENR00781,ENC00361
3653,ENH00909,ENR00781,ENC00060
3654,ENH00909,ENR00781,ENC00059
3655,ENH00909,ENR00781,ENC00360
3656,ENH00909,ENR00781,ENC00465
3657,ENH00909,ENR00781,ENC00128
3658,ENH00910,ENR00781,ENC00180
3659,ENH00910,ENR00781,ENC00168
3660,ENH00910,ENR00781,ENC00184
3661,ENH00910,ENR00781,ENC00198
3662,ENH00910,ENR00781,ENC00365
3663,ENH00910,ENR00781,ENC00200
3664,ENH00910,ENR00781,ENC00361
3665,ENH00910,ENR00781,ENC00060
3666,ENH00910,ENR00781,ENC00059
3667,ENH00910,ENR00781,ENC00360
3668,ENH00910,ENR00781,ENC00465
3669,ENH00910,ENR00781,ENC00128
3670,ENH00915,ENR01185,empty0
3671,ENH00919,ENR00738,ENC00002
3672,ENH00919,ENR00739,ENC00002
3673,ENH00919,ENR00737,ENC00180
3674,ENH00919,ENR00738,ENC00180
3675,ENH00919,ENR00920,ENC00180
3676,ENH00919,ENR00739,ENC00180
3677,ENH00919,ENR00738,ENC00189
3678,ENH00919,ENR00738,ENC00177
3679,ENH00919,ENR00739,ENC00177
3680,ENH00919,ENR00737,ENC00174
3681,ENH00919,ENR00738,ENC00174
3682,ENH00919,ENR00920,ENC00174
3683,ENH00919,ENR00921,ENC00174
3684,ENH00919,ENR00739,ENC00174
3685,ENH00919,ENR00737,ENC00020
3686,ENH00919,ENR00738,ENC00020
3687,ENH00919,ENR00920,ENC00020
3688,ENH00919,ENR00921,ENC00020
3689,ENH00919,ENR00739,ENC00020
3690,ENH00919,ENR00737,ENC00179
3691,ENH00919,ENR00738,ENC00179
3692,ENH00919,ENR00920,ENC00179
3693,ENH00919,ENR00739,ENC00179
3694,ENH00919,ENR00921,ENC00050
3695,ENH00919,ENR00737,ENC00063
3696,ENH00919,ENR00738,ENC00063
3697,ENH00919,ENR00921,ENC00074
3698,ENH00919,ENR00737,ENC00053
3699,ENH00919,ENR00738,ENC00053
3700,ENH00919,ENR00920,ENC00053
3701,ENH00919,ENR00739,ENC00053
3702,ENH00919,ENR00921,ENC00112
3703,ENH00919,ENR00737,ENC00132
3704,ENH00919,ENR00738,ENC00132
3705,ENH00919,ENR00920,ENC00132
3706,ENH00919,ENR00921,ENC00132
3707,ENH00919,ENR00739,ENC00132
3708,ENH00919,ENR00737,ENC00469
3709,ENH00920,ENR00738,ENC00002
3710,ENH00920,ENR00739,ENC00002
3711,ENH00920,ENR00737,ENC00180
3712,ENH00920,ENR00738,ENC00180
3713,ENH00920,ENR00920,ENC00180
3714,ENH00920,ENR00739,ENC00180
3715,ENH00920,ENR00738,ENC00189
3716,ENH00920,ENR00738,ENC00177
3717,ENH00920,ENR00739,ENC00177
3718,ENH00920,ENR00737,ENC00174
3719,ENH00920,ENR00738,ENC00174
3720,ENH00920,ENR00920,ENC00174
3721,ENH00920,ENR00921,ENC00174
